"","ITEM","AREAPLANTED","COUNTY","STATE","DATE","AREAHARVESTED","PRODUCTION_Q","YIELD","P_PRICE","CROP_DEN","P_VALUE","EXP_VAL","IMP_VAL","LABOR_EXP","DOM_CONSUMP","LOC","deltay","deltayhat"
"8613","Corn",31160.79445,"Jefferson_IO"," Iowa",1980,30756.10881,195590.3272,6.358406504,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,10.3896104,1.315789466
"8614","Corn",60702.84633,"Johnson_IO"," Iowa",1980,59488.7894,398801.0567,6.703630944,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,2.000000006,0.671140936
"8615","Corn",59893.47505,"Jones"," Iowa",1980,57870.04683,452143.8732,7.81462596,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,10.13513513,-0.671140936
"8616","Corn",54632.5617,"Keokuk"," Iowa",1980,53418.50477,388640.5202,7.274820472,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,6.666666667,4.651162804
"8617","Corn",114526.0367,"Kossuth"," Iowa",1980,111693.2372,924608.8193,8.279109752,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,5.300353417,0
"8618","Corn",35612.33651,"Lee_IO"," Iowa",1980,34802.96523,236232.4731,6.785229448,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,3.409090919,1.149425281
"8619","Corn",62726.27454,"Linn"," Iowa",1980,61512.21761,441983.3367,7.18694516,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,7.74193549,-0.641025638
"8620","Corn",39659.19294,"Louisa"," Iowa",1980,39254.50729,302275.9602,7.701643416,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,9.183673469,12.64367818
"8621","Corn",71629.35867,"Lyon"," Iowa",1980,66368.44532,429282.6661,6.46511224,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,-2.824858756,-3.804347819
"8622","Corn",37231.07908,"Madison_IO"," Iowa",1980,35612.33651,220991.6684,6.207763112,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,-1.086956516,-2.127659589
"8623","Corn",58679.41812,"Mahaska"," Iowa",1980,55037.24734,373399.7155,6.785229448,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,-3.44827586,2.836879435
"8624","Corn",37635.76472,"Marion_IO"," Iowa",1980,35612.33651,205750.8636,5.77466336,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,2.15053765,9.411764683
"8625","Corn",66773.13096,"Marshall_IO"," Iowa",1980,65154.38839,487705.7508,7.488231944,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,0.606060618,1.851851842
"8626","Corn",53013.81913,"Mitchell"," Iowa",1980,49371.64835,373399.7155,7.56355364,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,9.160305331,1.550387608
"8627","Corn",74462.15816,"Monona"," Iowa",1980,66368.44532,307356.2284,4.632284304,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,3.804347833,8.875739641
"8628","Corn",16996.79697,"Monroe_IO"," Iowa",1980,14163.99748,83824.42593,5.919029944,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,4.761904796,-6.666666685
"8629","Corn",41682.62115,"Montgomery_IO"," Iowa",1980,39254.50729,208290.9978,5.30390276,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,-2.912621367,-8.849557517
"8630","Corn",42491.99243,"Muscatine"," Iowa",1980,41277.9355,309896.3625,7.507062368,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,4.76190476,4.999999998
"8631","Corn",67177.81661,"O'Brien"," Iowa",1980,60702.84633,492786.0191,8.115912744,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,3.012048191,0
"8632","Corn",47348.22014,"Osceola"," Iowa",1980,44110.735,345458.2402,7.833456384,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,0.85470085,-1.68067226
"8633","Corn",47752.90578,"Page"," Iowa",1980,45729.47757,210831.1319,4.61345388,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,-7.627118644,0.85470085
"8634","Corn",67582.50225,"Palo Alto"," Iowa",1980,64749.70275,546128.8356,8.436029952,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,4.790419165,3.726708085
"8635","Corn",101576.0962,"Plymouth"," Iowa",1980,94696.44027,497866.2873,5.259965104,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,-0.796812764,-3.088803054
"8636","Corn",70010.6161,"Pocahontas"," Iowa",1980,68391.87353,528347.8968,7.726750648,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,2.890173409,2.976190475
"8637","Corn",45729.47757,"Polk_IO"," Iowa",1980,44515.42064,279414.7531,6.276808,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,4.424778759,-3.418803421
"8638","Corn",55037.24734,"Poweshiek"," Iowa",1980,53013.81913,368319.4473,6.948426456,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,5.147058814,4.615384609
"8639","Corn",29542.05188,"Ringgold"," Iowa",1980,25090.50982,86364.56005,3.439690784,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,-2.739726013,5.797101454
"8640","Corn",72438.72995,"Sac"," Iowa",1980,68391.87353,368319.4473,5.385501264,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,-2.234636859,-2.717391303
"8641","Corn",57060.67555,"Scott"," Iowa",1980,55037.24734,457224.1414,8.310493792,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,4.964539015,2.17391305
"8642","Corn",78509.01459,"Shelby_IO"," Iowa",1980,73652.78688,403881.3249,5.485930192,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,0,2.105263159
"8643","Corn",107241.6952,"Sioux_IO"," Iowa",1980,95505.81156,660434.8709,6.917042416,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,3.773584885,-2.214022092
"8644","Corn",70010.6161,"Story"," Iowa",1980,68796.55917,546128.8356,7.94016212,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,-5.202312139,2.976190475
"8645","Corn",72438.72995,"Tama"," Iowa",1980,71224.67303,510566.9579,7.168114736,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,8.379888278,0.56179775
"8646","Corn",35612.33651,"Taylor"," Iowa",1980,32779.53702,134627.1083,4.105032432,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,-1.13636363,8.641975292
"8647","Corn",25090.50982,"Union"," Iowa",1980,23067.08161,116846.1695,5.065384056,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,3.225806434,1.639344294
"8648","Corn",24685.82417,"Van Buren"," Iowa",1980,23471.76725,137167.2424,5.843708248,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,8.196721349,1.666666658
"8649","Corn",37231.07908,"Warren_IO"," Iowa",1980,35207.65087,220991.6684,6.276808,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,8.695652181,3.370786498
"8650","Corn",61916.90326,"Washington_IO"," Iowa",1980,61107.53197,477545.2144,7.81462596,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,5.882352941,-0.649350646
"8651","Corn",27518.62367,"Wayne_IO"," Iowa",1980,25899.8811,154948.1813,5.981798024,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,22.05882352,6.250000005
"8652","Corn",77294.95766,"Webster_IO"," Iowa",1980,76485.58638,609632.1886,7.97154616,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,0,3.243243239
"8653","Corn",47752.90578,"Winnebago_IO"," Iowa",1980,46943.5345,340377.9719,7.24971324,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,11.86440678,0.85470085
"8654","Corn",63130.96018,"Winneshiek"," Iowa",1980,57060.67555,421662.2638,7.387803016,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,1.282051291,6.849315065
"8655","Corn",108860.4378,"Woodbury"," Iowa",1980,101576.0962,431822.8002,4.249399016,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,4.832713708,-2.5362318
"8656","Corn",47752.90578,"Worth"," Iowa",1980,46943.5345,355618.7767,7.576107256,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,3.389830511,4.424778759
"8657","Corn",73652.78688,"Wright"," Iowa",1980,72438.72995,538508.4332,7.431740672,2.97,20200,4345110000,6455507609,18808800,2.83,124246000,80.79,-4.395604399,1.111111105
"8658","Corn",52528.19636,"Adams_IL"," Illinois",1980,50747.57953,260183.3977,5.14698256,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-2.850539298,3.756994408
"8659","Corn",3642.17078,"Alexander"," Illinois",1980,3561.233651,11057.20382,3.07563592,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,3.333333315,5.882352938
"8660","Corn",32415.31994,"Boone_IL"," Illinois",1980,30513.29742,222332.8592,7.28109728,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,9.488139823,2.560819448
"8661","Corn",16227.89425,"Brown"," Illinois",1980,15904.14574,100434.3629,6.33957608,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-2.24438904,5.5263158
"8662","Corn",122336.4696,"Bureau"," Illinois",1980,120353.51,852951.6358,7.09279304,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,0.529275613,1.306970506
"8663","Corn",58962.69807,"Carroll_IL"," Illinois",1980,56575.05278,400952.5503,7.09279304,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,6.177076184,3.997144903
"8664","Corn",30837.04594,"Cass_IL"," Illinois",1980,30513.29742,201704.43,6.5906484,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-3.018372713,2.834008101
"8665","Corn",125331.1434,"Champaign"," Illinois",1980,124036.1493,636359.4798,5.14698256,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-5.037132694,3.474774492
"8666","Corn",72600.60421,"Christian"," Illinois",1980,72195.91857,490875.8382,6.77895264,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,3.400222969,1.81611804
"8667","Corn",33831.71969,"Clark"," Illinois",1980,33143.7541,215634.5255,6.52788032,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-15.55023924,5.689001264
"8668","Corn",18817.88236,"Clay_IL"," Illinois",1980,18251.32246,47955.19203,2.63625936,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-9.892473098,10.71428572
"8669","Corn",28368.46352,"Clinton_IL"," Illinois",1980,24362.07566,77161.65413,3.138404,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-0.142653373,2.936857583
"8670","Corn",48602.74563,"Coles"," Illinois",1980,48319.46568,284139.4026,5.90019952,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-3.330557871,5.258545128
"8671","Corn",28773.14916,"Crawford_IL"," Illinois",1980,28327.99495,168352.469,5.9629676,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-3.094233464,0
"8672","Corn",86683.66456,"De Kalb"," Illinois",1980,84215.08214,682396.8705,8.09708232,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,7.749766573,1.902949573
"8673","Corn",45810.4147,"De Witt"," Illinois",1980,45446.19762,229704.3284,5.08421448,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-4.946996474,4.71785385
"8674","Corn",54673.03026,"Douglas"," Illinois",1980,54349.28175,278797.5005,5.14698256,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-2.072538864,3.843197538
"8675","Corn",71224.67303,"Edgar"," Illinois",1980,70455.77031,365827.5757,5.20975064,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-7.443181828,2.923976607
"8676","Corn",19870.06503,"Edwards"," Illinois",1980,19020.22518,78360.59744,4.14269328,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-6.109979601,9.111111094
"8677","Corn",33629.37687,"Effingham"," Illinois",1980,32253.44568,175541.0486,5.46082296,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-8.423586054,2.466091263
"8678","Corn",58598.48099,"Ford"," Illinois",1980,57991.45253,228584.1292,3.95438904,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,1.726519345,1.18798043
"8679","Corn",12383.38065,"Franklin_IL"," Illinois",1980,12100.1007,37766.71408,3.138404,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,1.307189568,13.33333332
"8680","Corn",54349.28175,"Fulton"," Illinois",1980,53297.09908,306578.9474,5.77466336,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-0.074460174,3.228285939
"8681","Corn",25576.13259,"Gallatin"," Illinois",1980,25130.97838,106675.4725,4.26822944,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-0.791139236,8.965517243
"8682","Corn",41358.87263,"Greene_IL"," Illinois",1980,40509.03278,175970.3312,4.33099752,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-6.0665362,-0.872938899
"8683","Corn",46579.31742,"Grundy_IL"," Illinois",1980,45972.28895,268558.2199,5.83743144,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,3.996524752,5.499541721
"8684","Corn",19060.69375,"Hamilton_IL"," Illinois",1980,18817.88236,78703.51554,4.20546136,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,7.430997888,4.666666674
"8685","Corn",61633.62331,"Hancock_IL"," Illinois",1980,60136.28643,364720.0772,6.08850376,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-5.44977019,4.962095118
"8686","Corn",40549.50135,"Henderson"," Illinois",1980,39780.59863,278573.9687,7.03002496,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,9.880239526,5.362776038
"8687","Corn",111005.2717,"Henry_IL"," Illinois",1980,109265.1234,801785.7143,7.34386536,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,4.739336447,4.217325296
"8688","Corn",141154.352,"Iroquois"," Illinois",1980,138928.581,660612.6803,4.77037408,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-3.182339429,4.650465082
"8689","Corn",11371.66655,"Jackson_IL"," Illinois",1980,10805.10665,27512.19264,2.57349128,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-12.09964416,4.074074107
"8690","Corn",30796.57737,"Jasper_IL"," Illinois",1980,30310.9546,168761.4306,5.58635912,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-1.182654409,10.130246
"8691","Corn",18251.32246,"Jefferson_IL"," Illinois",1980,17118.20267,53429.18106,3.138404,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-9.312638543,0.222222199
"8692","Corn",37878.57611,"Jo Daviess"," Illinois",1980,34641.09097,247678.3174,7.15556112,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,7.585470086,6.242905783
"8693","Corn",48602.74563,"Kane"," Illinois",1980,46255.5689,345755.4359,7.46940152,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-1.582014987,5.258545128
"8694","Corn",85145.85912,"Kankakee"," Illinois",1980,84255.55071,437540.6421,5.20975064,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-2.851711023,4.572564615
"8695","Corn",38080.91893,"Kendall"," Illinois",1980,36826.39344,272960.2723,7.40663344,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,5.526036133,2.171552648
"8696","Corn",78225.73464,"Knox_IL"," Illinois",1980,77133.0834,472627.5147,6.15127184,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,1.758923948,5.513100442
"8697","Corn",130915.8053,"La Salle"," Illinois",1980,128487.6914,895862.1215,6.96725688,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-0.185471418,0.999063413
"8698","Corn",32820.00558,"Lawrence"," Illinois",1980,32455.7885,152278.5003,4.707606,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-0.493218228,9.446693638
"8699","Corn",90932.8638,"Lee_IL"," Illinois",1980,89516.46405,684942.0849,7.65770576,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,4.850912328,5.393996241
"8700","Corn",124885.9892,"Livingston"," Illinois",1980,123590.9951,634075.8992,5.14698256,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-1.166558642,4.503894395
"8701","Corn",76242.77499,"Logan_IL"," Illinois",1980,75231.06088,352082.91,4.707606,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-1.486199578,0.106269928
"8702","Corn",66894.53666,"Macon"," Illinois",1980,66368.44532,323028.8559,4.89591024,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-2.782819125,0.121138706
"8703","Corn",56170.36714,"Macoupin"," Illinois",1980,54187.40749,307028.5511,5.6491272,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,0.648414989,5.07191523
"8704","Corn",32051.10286,"Madison_IL"," Illinois",1980,30756.10881,152966.8766,4.95867832,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-8.712121209,2.723735413
"8705","Corn",19465.37939,"Marion_IL"," Illinois",1980,18777.4138,59909.0632,3.20117208,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-4.573804559,14.52380954
"8706","Corn",42977.6152,"Marshall_IL"," Illinois",1980,42411.0553,259352.7738,6.08850376,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-3.295668555,2.01729107
"8707","Corn",60419.56638,"McDonough"," Illinois",1980,58679.41812,388904.6942,6.65341648,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-2.009377099,2.190280621
"8708","Corn",54470.68744,"McHenry"," Illinois",1980,51030.85948,371832.4527,7.28109728,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,7.949479938,5.074160803
"8709","Corn",156572.875,"McLean"," Illinois",1980,154508.9782,800238.7726,5.20975064,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-0.749547711,3.090860678
"8710","Corn",68068.12502,"Mercer"," Illinois",1980,67663.43938,488025.8077,7.2183292,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,6.480380499,5.719673171
"8711","Corn",20679.43632,"Monroe_IL"," Illinois",1980,20436.62493,88841.19081,4.33099752,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-8.219178094,8.723404294
"8712","Corn",52325.85354,"Montgomery_IL"," Illinois",1980,51799.7622,332633.103,6.40234416,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-3.712296998,5.036555663
"8713","Corn",51516.48225,"Morgan"," Illinois",1980,50990.39092,365957.1225,7.15556112,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-0.314218368,5.119735752
"8714","Corn",36462.17636,"Moultrie"," Illinois",1980,36259.83354,210955.5984,5.83743144,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-3.995560483,0
"8715","Corn",97650.64546,"Ogle"," Illinois",1980,94655.97171,706457.0209,7.46940152,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,5.801906391,3.91903531
"8716","Corn",56777.3956,"Peoria"," Illinois",1980,56048.96144,346250.762,6.15127184,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-3.991446906,6.20741863
"8717","Corn",16632.57989,"Perry"," Illinois",1980,15782.74005,43126.39707,2.76179552,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-9.002433056,4.050632864
"8718","Corn",62847.68023,"Piatt"," Illinois",1980,62200.18321,319114.5092,5.14698256,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-7.791371538,4.861580007
"8719","Corn",55158.65303,"Pike"," Illinois",1980,52932.882,259929.3843,4.89591024,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-9.391049156,3.966437835
"8720","Corn",15985.08287,"Putnam"," Illinois",1980,15661.33435,108047.1449,6.9044888,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,4.303797457,3.947368466
"8721","Corn",21893.49324,"Randolph"," Illinois",1980,20638.96775,71776.5698,3.4522444,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,-8.687615536,2.075471668
"8722","Corn",24321.6071,"Richland"," Illinois",1980,23593.17294,88556.69579,3.7660848,3.14,22200,3340709000,6455507609,18808800,2.83,124246000,80.79,2.495840252,1.69204741
