X,ITEM,AREAPLANTED,COUNTY,STATE,DATE,AREAHARVESTED,PRODUCTION_Q,YIELD,P_PRICE,CROP_DEN,P_VALUE,EXP_VAL,IMP_VAL,LABOR_EXP,DOM_CONSUMP,LOC,deltay,deltayhat
17561,Corn,68310.9364,Platte, Nebraska,1974,56453.64709,185798.1101,3.289047392,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-5.924170613,3.9408867
17641,Corn,41399.3412,Polk, Nebraska,1974,37919.04467,213462.7108,5.630296776,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,0.391006826,7.232704399
17721,Corn,41277.9355,Richardson, Nebraska,1974,33062.81697,82597.54115,2.498169584,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-12.15686274,1.69491525
17801,Corn,22945.67591,Saline_NE, Nebraska,1974,19465.37939,100373.3997,5.159536176,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-10.05291005,6.37898685
17881,Corn,24483.48135,Sarpy, Nebraska,1974,17522.88831,33326.55964,1.901872824,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-15.0413223,1.510067081
17961,Corn,66368.44532,Saunders, Nebraska,1974,53378.03621,115444.0154,2.16549876,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-10.36585366,5.534105529
18041,Corn,19667.72221,Scotts Bluff, Nebraska,1974,15418.52297,85165.61674,5.52359104,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-7.201646103,-7.428571453
18121,Corn,38121.3875,Seward, Nebraska,1974,31929.69717,157612.7819,4.933571088,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-4.670912962,13.49397593
18201,Corn,10359.95244,Sheridan, Nebraska,1974,6717.781661,30250.45722,4.500471336,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,3.51562502,-4.119850219
18281,Corn,19586.78508,Sherman, Nebraska,1974,16066.02,63028.34789,3.923005,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-8.471074366,0.207039316
18361,Corn,4289.667807,Sioux, Nebraska,1974,2954.205188,15576.10242,5.27251872,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-0.943396221,17.77777776
18441,Corn,37757.17042,Stanton, Nebraska,1974,28692.21203,63455.09043,2.209436416,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-2.78670954,-2.405857723
18521,Corn,22500.52171,Thayer, Nebraska,1974,20112.87642,125614.7125,6.24542396,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,2.877697808,2.01834864
18601,Corn,24483.48135,Valley, Nebraska,1974,20355.6878,93271.18472,4.58206984,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,0.495867799,3.066439498
18681,Corn,45243.8548,Washington_NE, Nebraska,1974,32739.06845,67110.34342,2.052516216,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-12.25402505,7.7071291
18761,Corn,44272.60926,Wayne_NE, Nebraska,1974,29865.80039,49154.13534,1.644523696,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,-3.656307132,-3.697183083
18841,Corn,9955.266798,Webster, Nebraska,1974,8376.992794,40299.2278,4.808034928,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,18.69918697,-1.204819271
18921,Corn,65073.45127,York, Nebraska,1974,61876.43469,395364.2552,6.389790544,2.92,19400,1165080000,6455507609,18808800,2.83,88404000,80.79,6.778606965,6.208718631
50,Corn,44272.60926,Adair, Iowa,1975,40994.65555,166200.9754,4.054817968,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.113345521,4.688995223
143,Corn,27154.40659,Adams, Iowa,1975,25130.97838,90835.1961,3.615441408,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,6.855439664,-1.032448379
236,Corn,30958.45163,Allamakee, Iowa,1975,25657.06972,157361.3087,6.132441416,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.705882346,-7.272727263
329,Corn,48481.33994,Audubon, Iowa,1975,43786.98649,193710.6279,4.42514964,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,7.512520868,-1.317957151
422,Corn,75109.65519,Benton, Iowa,1975,70212.95892,406319.8537,5.787216976,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,1.83189656,-0.322234163
515,Corn,61148.00054,Black Hawk, Iowa,1975,57910.5154,347896.7689,6.006905256,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,-0.661813381,2.510176397
608,Corn,63778.45721,Boone, Iowa,1975,62321.5889,404440.1544,6.490219472,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,2.474619298,3.073904516
701,Corn,47064.94019,Bremer, Iowa,1975,43382.30084,245097.5411,5.6491272,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,6.53482373,4.586330946
794,Corn,65275.79409,Buchanan, Iowa,1975,62078.77751,392018.8986,6.314468848,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,9.981401116,7.533333339
887,Corn,68068.12502,Buena Vista, Iowa,1975,64547.35993,403525.7061,6.251700768,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.934601664,-1.752336439
980,Corn,66692.19383,Butler, Iowa,1975,63616.58295,353510.4653,5.55497508,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,7.949029138,7.501630781
1073,Corn,65801.88542,Calhoun, Iowa,1975,63414.24013,377641.7395,5.956690792,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,0.553505538,1.245330006
1166,Corn,72357.79283,Carroll, Iowa,1975,62321.5889,324984.7592,5.216027448,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.369127509,-0.996677733
1259,Corn,53458.97333,Cass, Iowa,1975,48643.21419,201483.4383,4.14269328,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.450416363,-6.643109547
1352,Corn,65356.73122,Cedar, Iowa,1975,62523.93172,432838.8539,6.923319224,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,8.359133127,5.348988917
1445,Corn,65073.45127,Cerro Gordo, Iowa,1975,62928.61736,368649.6647,5.856261864,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,14.42786068,0.062227762
1538,Corn,66813.59953,Cherokee, Iowa,1975,57950.98396,338295.062,5.83743144,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,3.331314352,-1.609058397
1631,Corn,49816.80255,Chickasaw, Iowa,1975,43463.23797,216089.2095,4.971231936,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.605199043,2.412645586
1724,Corn,13192.75194,Clarke, Iowa,1975,11897.75788,58575.49278,4.921017472,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,19.01840489,-21.4457831
1817,Corn,60662.37777,Clay, Iowa,1975,55765.6815,335678.7238,6.019458872,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.203468964,-0.596816963
1910,Corn,55037.24734,Clayton, Iowa,1975,50059.61394,312665.1087,6.24542396,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,6.17647058,-0.874635567
2003,Corn,81746.49972,Clinton, Iowa,1975,76080.90073,513792.9283,6.753845408,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,7.227722777,6.371774618
2096,Corn,73409.9755,Crawford, Iowa,1975,68472.81066,356634.8303,5.20975064,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,8.985667023,-5.274151428
2189,Corn,63333.303,Dallas, Iowa,1975,61957.37182,333240.1951,5.379224456,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.728434517,3.573792178
2282,Corn,19870.06503,Decatur, Iowa,1975,16956.32841,77194.67588,4.5506858,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,0.203666017,1.028806579
2375,Corn,64790.17132,Delaware, Iowa,1975,59448.32084,384754.115,6.471389048,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.434728295,2.958199366
2468,Corn,40509.03278,Des Moines, Iowa,1975,39254.50729,266155.253,6.77895264,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,-3.796203796,14.66208477
2561,Corn,41965.9011,Dickinson, Iowa,1975,37838.10755,208062.3857,5.498483808,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,-0.192864035,1.666666687
2654,Corn,47388.6887,Dubuque, Iowa,1975,41844.4954,261887.8277,6.257977576,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,6.404782245,-1.347935978
2747,Corn,44839.16916,Emmet, Iowa,1975,42127.77535,266028.2463,6.314468848,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,3.249097468,0.91074683
2840,Corn,70577.176,Fayette, Iowa,1975,63818.92577,375787.4416,5.887645904,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,7.568807344,0.867553494
2933,Corn,53742.25328,Floyd, Iowa,1975,50181.01963,248298.1101,4.946124704,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.045180737,0.911854102
3026,Corn,71750.76436,Franklin, Iowa,1975,68553.74779,454557.0006,6.628309248,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,0.958826845,8.043875674
3119,Corn,48198.05999,Fremont, Iowa,1975,46376.9746,208113.1884,4.48791772,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,3.022670021,-6.072555196
3212,Corn,68715.62205,Greene, Iowa,1975,65397.19978,391079.049,5.981798024,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,1.707891634,2.289156626
3305,Corn,63980.80003,Grundy, Iowa,1975,61512.21761,420417.598,6.835443912,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,6.957621768,5.259653789
3398,Corn,44232.14069,Guthrie, Iowa,1975,41237.46694,187614.306,4.5506858,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,0.914913078,0.923361029
3491,Corn,70374.83318,Hamilton, Iowa,1975,68513.27922,433016.6633,6.320745656,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.772857964,3.697078113
3584,Corn,67622.97081,Hancock, Iowa,1975,64709.23419,385998.7807,5.9629676,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.308797137,2.767527676
3677,Corn,71750.76436,Hardin, Iowa,1975,68958.43343,459637.2688,6.665970096,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,3.553299498,7.259528121
3770,Corn,68998.902,Harrison, Iowa,1975,65073.45127,343426.1329,5.278795528,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.982404691,-7.7879935
3863,Corn,40225.75283,Henry, Iowa,1975,39578.25581,261151.1888,6.596925208,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,7.947686134,4.083769622
3956,Corn,41480.27833,Howard, Iowa,1975,35329.05656,140393.2128,3.973219464,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.365853653,5.561277039
4049,Corn,51961.63646,Humboldt, Iowa,1975,50181.01963,322343.0197,6.421174584,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,-0.233644855,1.743264654
4142,Corn,53904.12754,Ida, Iowa,1975,50019.14538,302250.5588,6.044566104,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,6.006006011,-0.299401203
4235,Corn,56129.89857,Iowa, Iowa,1975,52325.85354,280456.2081,5.360394032,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.912040382,11.04883907
4328,Corn,42411.0553,Jackson, Iowa,1975,37959.51324,227062.5889,5.981798024,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,3.244274825,-1.411100674
4421,Corn,68310.9364,Jasper, Iowa,1975,64345.01711,379216.6226,5.893922712,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,8.590047406,0.476190471
4514,Corn,30998.92019,Jefferson, Iowa,1975,29703.92614,165794.5539,5.580082312,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,7.571801584,8.96159315
4607,Corn,54146.93893,Johnson, Iowa,1975,51880.69933,298592.7657,5.755832936,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,6.053811655,10.6699752
4700,Corn,56129.89857,Jones, Iowa,1975,51678.35651,340581.1827,6.5906484,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,8.291276144,2.512934214
4793,Corn,51556.95082,Keokuk, Iowa,1975,49614.45973,279719.5692,5.636573584,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,7.770800612,8.149405783
4886,Corn,114121.3511,Kossuth, Iowa,1975,109588.8719,705242.8368,6.4337282,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,-0.851063794,0.894454378
4979,Corn,41601.68402,Lee, Iowa,1975,39618.72437,225360.699,5.686788048,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,-2.237354093,9.711846335
5072,Corn,64911.57701,Linn, Iowa,1975,61714.56044,359454.3792,5.824877824,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.738154612,7.004669774
5165,Corn,34843.43379,Louisa, Iowa,1975,33831.71969,219188.1731,6.477665856,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,-1.509872228,4.744525534
5258,Corn,71022.33021,Lyon, Iowa,1975,60055.3493,278957.5289,4.64483792,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,2.792022782,-2.931415924
5351,Corn,34479.21672,Madison, Iowa,1975,31565.48009,132823.6131,4.20546136,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,6.924882602,0.235294122
5444,Corn,55280.05872,Mahaska, Iowa,1975,51678.35651,282259.7033,5.46082296,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,10.39531479,8.931419453
5537,Corn,36745.45631,Marion, Iowa,1975,34560.15384,189036.7811,5.467099768,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,3.524229089,7.075471688
5630,Corn,65761.41686,Marshall, Iowa,1975,63616.58295,415642.1459,6.534157128,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,7.384615375,1.372426711
5723,Corn,51556.95082,Mitchell, Iowa,1975,44717.76346,222668.1569,4.977508744,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,8.006279433,2.824858762
5816,Corn,70658.11313,Monona, Iowa,1975,66773.13096,348608.0065,5.222304256,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.180985111,-5.926724133
5909,Corn,16875.39128,Monroe, Iowa,1975,15135.24302,68812.23328,4.544408992,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,9.832134275,5.569620234
6002,Corn,38364.19888,Montgomery, Iowa,1975,35086.24518,156116.643,4.450256872,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,6.751054852,-7.14985309
6095,Corn,39092.63304,Muscatine, Iowa,1975,37028.73626,247282.0565,6.678523712,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.761904751,5.228758191
6188,Corn,67825.31363,O'Brien, Iowa,1975,61593.15474,376168.4617,6.107334184,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.23627685,0.419412823
6281,Corn,45931.82039,Osceola, Iowa,1975,41035.12412,234911.6033,5.724448896,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.581497799,-4.13851352
6374,Corn,43382.30084,Page, Iowa,1975,41196.99838,182788.0512,4.437703256,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.317164178,-5.048715677
6467,Corn,65113.91983,Palo Alto, Iowa,1975,61876.43469,368192.4405,5.950413984,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.593536358,0.562500003
6560,Corn,105501.5469,Plymouth, Iowa,1975,93320.50909,389529.5671,4.17407732,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,2.109704706,-5.096468884
6653,Corn,65356.73122,Pocahontas, Iowa,1975,63333.303,395143.2636,6.239147152,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,3.157894729,-0.859422945
6746,Corn,48157.59142,Polk, Iowa,1975,46822.1288,255359.683,5.454546152,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,1.34453782,2.674719584
6839,Corn,51597.41938,Poweshiek, Iowa,1975,49250.24266,271997.5615,5.52359104,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,3.843137261,6.783919594
6932,Corn,26102.22392,Ringgold, Iowa,1975,23512.23581,96575.8992,4.105032432,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,9.302325608,0.781249996
7025,Corn,72114.98144,Sac, Iowa,1975,64425.95424,357777.8907,5.55497508,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.274971946,0.394366198
7118,Corn,49735.86543,Scott, Iowa,1975,47348.22014,341749.6444,7.2183292,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,10.65907241,5.493562231
7211,Corn,73450.44406,Shelby, Iowa,1975,66732.6624,323689.2908,4.851972584,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,7.658402208,-2.050728548
7304,Corn,112340.7343,Sioux, Iowa,1975,88990.37272,411095.3058,4.619730688,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,1.152737703,-3.174049492
7397,Corn,64385.48567,Story, Iowa,1975,62119.24608,396108.5145,6.377236928,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,1.634192332,-1.911220714
7490,Corn,71062.79877,Tama, Iowa,1975,67946.71933,425599.4716,6.264254384,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.523917996,3.598820063
7583,Corn,29582.52044,Taylor, Iowa,1975,27235.34372,94010.36374,3.4522444,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,-2.735978098,-4.444444465
7676,Corn,21326.93334,Union, Iowa,1975,19263.03657,76813.65576,3.98577308,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,11.76470592,-3.302752312
7769,Corn,24119.26428,Van Buren, Iowa,1975,22945.67591,121723.227,5.30390276,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.026845631,14.39539349
7862,Corn,36057.49072,Warren, Iowa,1975,33103.28553,164448.2829,4.964955128,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,3.030303019,8.791208779
7955,Corn,57748.64114,Washington, Iowa,1975,55765.6815,323155.8626,5.793493784,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,1.611772955,8.599695572
8048,Corn,25130.97838,Wayne, Iowa,1975,22945.67591,108362.1215,4.720159616,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,7.56843801,10.3019538
8141,Corn,78144.79751,Webster, Iowa,1975,76971.20915,464717.5371,6.038289296,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,-0.621439668,2.986666672
8234,Corn,46619.78598,Winnebago, Iowa,1975,45243.8548,260516.1552,5.755832936,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,5.208333327,4.727272729
8327,Corn,54470.68744,Winneshiek, Iowa,1975,45122.44911,232549.2786,5.153259368,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.531946513,0.975243802
8420,Corn,101697.5019,Woodbury, Iowa,1975,93846.60043,488213.7777,5.203473832,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,2.984480684,-3.234501352
8513,Corn,47591.03152,Worth, Iowa,1975,45850.88326,267755.5375,5.83743144,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,4.251700678,1.730103797
8606,Corn,69039.37056,Wright, Iowa,1975,67420.62799,440687.8683,6.534157128,2.5,18500,2794500000,6455507609,18808800,2.83,104210000,80.79,1.524032826,0.648967557
8653,Corn,52690.07061,Adams, Illinois,1975,49978.67681,298013.6151,5.9629676,2.56,22200,3210138000,6455507609,18808800,2.83,104210000,80.79,6.451612914,11.47260273
8700,Corn,3439.827959,Alexander, Illinois,1975,3318.422266,14722.61735,4.45653368,2.56,22200,3210138000,6455507609,18808800,2.83,104210000,80.79,17.64705881,4.938271608
8747,Corn,19060.69375,Bond, Illinois,1975,17968.04251,104181.0608,5.77466336,2.56,22200,3210138000,6455507609,18808800,2.83,104210000,80.79,2.972399155,17.45635913
8793,Corn,31403.60583,Boone, Illinois,1975,29461.11475,200292.1154,6.77895264,2.56,22200,3210138000,6455507609,18808800,2.83,104210000,80.79,3.221649499,-1.272264655
8840,Corn,14406.80886,Brown, Illinois,1975,14244.93461,85389.14854,6.02573568,2.56,22200,3210138000,6455507609,18808800,2.83,104210000,80.79,8.146067401,11.94968553
8887,Corn,105542.0155,Bureau, Illinois,1975,103154.3702,800650.2743,7.78324192,2.56,22200,3210138000,6455507609,18808800,2.83,104210000,80.79,5.75153371,4.028719599
8934,Corn,9145.895514,Calhoun, Illinois,1975,8457.929922,45308.37228,5.3352868,2.56,22200,3210138000,6455507609,18808800,2.83,104210000,80.79,10.61946908,11.33004926
