,ITEM,AREA_PLANTED,COUNTY,STATE,DATE,AREAHARVESTED,PRODUCTION_Q,YIELD,P_PRICE,CROP_DEN,P_VALUE,EXP_VAL,IMP_VAL,LABOR_EXP,DOM_CONSUMP,LOC,deltay,deltayhat
862,Corn,63940.33147,Edgar, Illinois,1996,63535.64583,490525.2997,7.72047384,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,0,4046.85642
909,Corn,16592.11133,Edwards, Illinois,1996,16308.83138,138195.9967,8.4736908,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,0,1214.05693
956,Corn,37635.76472,Effingham, Illinois,1996,36017.02216,230593.3753,6.40234416,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,404.68565,4451.54206
1003,Corn,55037.24734,Ford, Illinois,1996,54632.5617,473226.9864,8.66199504,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,4046.85642,2428.11385
1050,Corn,16996.79697,Franklin_IL, Illinois,1996,16915.85984,105115.8301,6.21403992,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,404.68564,-1214.05693
1097,Corn,57060.67555,Fulton, Illinois,1996,55927.55575,491465.1493,8.7875312,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,10117.14106,5665.59899
1144,Corn,27923.30931,Gallatin, Illinois,1996,27599.5608,228673.0339,8.28538656,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,3237.48514,-6070.28463
1191,Corn,40873.24986,Greene_IL, Illinois,1996,40468.56422,365779.3131,9.03860352,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,4856.22771,5260.91335
1238,Corn,44515.42064,Grundy_IL, Illinois,1996,43706.04936,362121.52,8.28538656,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,404.68564,2428.11385
1285,Corn,22662.39596,Hamilton_IL, Illinois,1996,21407.87047,171997.5615,8.03431424,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,2428.11386,3642.17078
1332,Corn,59084.10376,Hancock_IL, Illinois,1996,58274.73248,515748.8315,8.85029928,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,3237.48514,7284.34156
1379,Corn,38040.45037,Henderson, Illinois,1996,37352.48478,358715.2002,9.60351624,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,404.68564,2832.7995
1426,Corn,92268.32642,Henry_IL, Illinois,1996,90649.58385,790896.1593,8.72476312,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,404.68564,2023.42821
1473,Corn,125047.8634,Iroquois, Illinois,1996,124238.4922,1068355.009,8.59922696,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,5665.599,8903.0841
1520,Corn,12140.56927,Jackson_IL, Illinois,1996,11735.88362,76610.44503,6.52788032,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,1618.74256,-404.68564
1567,Corn,33588.9083,Jasper_IL, Illinois,1996,32779.53702,207808.3723,6.33957608,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,4856.22771,404.68564
1614,Corn,19829.59647,Jefferson_IL, Illinois,1996,19465.37939,117293.2331,6.02573568,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-1214.05693,6879.65592
1661,Corn,36826.39344,Jo Daviess, Illinois,1996,33507.97117,279729.7297,8.34815464,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-809.37128,3237.48514
1708,Corn,38849.82165,Kane, Illinois,1996,37231.07908,324832.3511,8.72476312,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,3237.48514,404.68564
1755,Corn,72843.4156,Kankakee, Illinois,1996,72034.04431,578744.1577,8.03431424,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,3237.48513,3642.17078
1802,Corn,34398.27959,Kendall, Illinois,1996,33588.9083,278297.0941,8.28538656,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,0,809.37129
1849,Corn,63535.64583,Knox_IL, Illinois,1996,62038.30895,564633.7126,9.1013716,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-1214.05693,5260.91335
1896,Corn,115335.408,La Salle, Illinois,1996,114526.0367,1020778.297,8.91306736,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,4451.5421,3642.1708
1943,Corn,25090.50982,Lawrence, Illinois,1996,24281.13853,170697.0128,7.03002496,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,6474.97027,-4046.85642
1990,Corn,87816.78436,Lee_IL, Illinois,1996,87007.41307,797348.1,9.16413968,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-809.37129,2832.7995
2037,Corn,116954.1506,Livingston, Illinois,1996,116144.7793,1064366.999,9.16413968,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,3237.4851,7284.3416
2084,Corn,74866.84381,Logan_IL, Illinois,1996,74462.15816,785206.2589,10.54503744,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-404.68565,5665.59899
2131,Corn,61512.21761,Macon, Illinois,1996,61350.34336,608433.2453,9.91735664,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-809.37128,6070.28463
2178,Corn,65963.75968,Macoupin, Illinois,1996,65154.38839,588904.6941,9.03860352,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-4856.22771,10521.8267
2225,Corn,37635.76472,Madison_IL_IL, Illinois,1996,36826.39344,309743.9545,8.41092272,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-404.68564,11331.19798
2272,Corn,24685.82417,Marion_IL, Illinois,1996,24281.13853,120402.3572,4.95867832,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-1618.74256,9307.76977
2319,Corn,38445.13601,Marshall_IL, Illinois,1996,38161.85606,349720.5852,9.16413968,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-1214.05693,4451.54207
2366,Corn,55037.24734,McDonough, Illinois,1996,54025.53323,525617.2526,9.7290524,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,1214.05693,5665.59899
2413,Corn,42896.67807,McHenry_IL, Illinois,1996,40873.24986,320691.9325,7.84601,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,1214.05693,-404.68565
2460,Corn,134355.6332,McLean, Illinois,1996,133950.9476,1336847.185,9.98012472,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,2023.4282,8903.0841
2507,Corn,50585.70528,Mercer, Illinois,1996,49938.20825,429429.9939,8.59922696,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,809.37128,2023.42822
2554,Corn,18210.8539,Monroe_IL, Illinois,1996,17806.16826,127413.1274,7.15556112,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-1618.74257,2832.7995
2601,Corn,61512.21761,Montgomery_IL, Illinois,1996,61107.53197,552326.7628,9.03860352,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,2428.11386,12140.56926
2648,Corn,52204.44784,Morgan, Illinois,1996,51395.07656,483895.5497,9.415212,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-404.68564,3642.17078
2695,Corn,34802.96523,Moultrie, Illinois,1996,34641.09097,306584.0276,8.85029928,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,1618.74257,1214.05693
2742,Corn,82555.87101,Ogle, Illinois,1996,79723.07151,665540.5405,8.34815464,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-404.68564,1214.05693
2789,Corn,43301.36372,Peoria, Illinois,1996,42572.92956,392816.5007,9.22690776,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,1214.05692,404.68565
2836,Corn,18210.8539,Perry, Illinois,1996,17806.16826,97236.33408,5.46082296,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,404.68564,0
2883,Corn,49776.33399,Piatt, Illinois,1996,49371.64835,483438.3255,9.79182048,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-404.68564,1214.05693
2930,Corn,58274.73248,Pike, Illinois,1996,57465.36119,497764.682,8.66199504,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-3237.48514,13759.31184
2977,Corn,14973.36876,Putnam, Illinois,1996,14730.55738,147937.4111,10.0428928,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-1214.05693,1618.74257
3024,Corn,23471.76725,Randolph, Illinois,1996,21853.02468,135795.57,6.21403992,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-1214.05693,2832.7995
3071,Corn,26709.25239,Richland, Illinois,1996,26304.56674,145295.6716,5.52359104,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,2832.79949,1214.05693
3118,Corn,28327.99495,Rock Island, Illinois,1996,27720.96649,250558.8295,9.03860352,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-404.68564,1618.74256
3165,Corn,35207.65087,Saint Clair, Illinois,1996,34398.27959,287162.1622,8.34815464,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,809.37129,2832.79949
3212,Corn,18615.53954,Saline_IL, Illinois,1996,18332.25959,134629.6484,7.34386536,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-1214.05693,1618.74257
3259,Corn,82960.55665,Sangamon, Illinois,1996,82151.18537,825035.5619,10.0428928,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,2832.7995,-1214.05693
3306,Corn,25090.50982,Schuyler, Illinois,1996,23714.57863,192018.8986,8.09708232,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,1214.05692,5665.59899
3353,Corn,67177.81661,Shelby_IL, Illinois,1996,65963.75968,455446.0475,6.9044888,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,1214.05692,4451.54207
3400,Corn,37231.07908,Stark, Illinois,1996,37069.20483,355994.7165,9.60351624,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-404.68564,1618.74257
3447,Corn,58274.73248,Stephenson, Illinois,1996,55846.61862,448689.2908,8.03431424,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,10117.14105,-2023.42821
3494,Corn,61107.53197,Tazewell, Illinois,1996,60702.84633,582960.7803,9.60351624,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,404.68564,6070.28463
3541,Corn,92268.32642,Vermilion, Illinois,1996,91863.64078,749593.5785,8.1598504,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-404.68564,6070.28463
3588,Corn,60702.84633,Warren_IL, Illinois,1996,59893.47505,567669.1729,9.47798008,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-1618.74257,2428.11385
3635,Corn,37635.76472,Washington_IL, Illinois,1996,35207.65087,223201.585,6.33957608,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-809.37128,6879.65591
3682,Corn,38040.45037,Wayne_IL, Illinois,1996,36826.39344,231152.2048,6.276808,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-1618.74257,9307.76977
3729,Corn,31970.16573,White, Illinois,1996,31079.85732,249705.3444,8.03431424,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,4451.54207,-3237.48514
3776,Corn,88221.47,Whiteside, Illinois,1996,86602.72743,766460.0691,8.85029928,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-3237.48514,5260.91335
3823,Corn,40468.56422,Will, Illinois,1996,39659.19294,278805.1209,7.03002496,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,14973.36876,-10521.8267
3870,Corn,8498.398486,Williamson, Illinois,1996,8174.649972,49771.38793,6.08850376,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,-2832.799495,2023.428211
3917,Corn,37635.76472,Winnebago_IL, Illinois,1996,35005.30805,276849.2176,7.90877808,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,2428.11386,-1214.05693
3964,Corn,55037.24734,Woodford, Illinois,1996,54713.49883,546047.5513,9.98012472,2.79,24200,4097952000,8316477742,53172582,2.83,177586000,80.79,809.37128,2832.7995
4044,Corn,74462.15816,Adams_NE, Nebraska,1996,73895.59827,753337.7362,10.19353619,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,5260.91335,4451.54206
4124,Corn,77699.6433,Antelope, Nebraska,1996,75554.8094,673928.0634,8.919344168,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,404.68564,-2428.11386
4204,Corn,73248.10124,Boone_NE, Nebraska,1996,71912.63862,641101.9102,8.91306736,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,-1214.05693,2023.42821
4284,Corn,21043.65339,Box Butte, Nebraska,1996,19789.1279,162047.8561,8.19123444,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,1214.05693,3237.48513
4364,Corn,82151.18537,Buffalo, Nebraska,1996,80856.19131,790555.7813,9.779266864,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,5260.91335,5665.59899
4444,Corn,44920.10628,Burt, Nebraska,1996,43908.39218,366820.7681,8.354431448,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,4046.85643,404.68564
4524,Corn,63130.96018,Butler_NE, Nebraska,1996,62240.65177,538942.7962,8.66199504,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,3642.17078,809.37128
4604,Corn,44515.42064,Cass_NE, Nebraska,1996,42896.67807,337634.6271,7.871117232,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,809.37129,1214.05692
4684,Corn,57870.04683,Cedar_NE, Nebraska,1996,55158.65303,435376.4479,7.896224464,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,4451.54207,-404.68565
4764,Corn,58679.41812,Chase, Nebraska,1996,57586.76689,516018.0857,8.963281824,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,4451.54206,4856.22771
4844,Corn,6474.970275,Cherry, Nebraska,1996,5544.193298,47022.96281,8.479967608,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,0,1821.08539
4924,Corn,67582.50225,Clay_NE, Nebraska,1996,65761.41686,653144.686,9.929910256,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,4046.85642,4451.54207
5004,Corn,44110.735,Colfax, Nebraska,1996,42249.18105,375167.6488,8.88168332,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,-809.37128,2428.11385
5084,Corn,60298.16069,Cuming, Nebraska,1996,57991.45253,498991.5667,8.605503768,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,2428.11385,809.37129
5164,Corn,94696.44027,Custer, Nebraska,1996,91054.26949,849293.8427,9.327336688,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,809.37129,10926.51233
5244,Corn,85388.6705,Dawson, Nebraska,1996,83405.71086,840172.2211,10.07427684,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,3642.17078,5260.91334
5324,Corn,31565.48009,Dixon, Nebraska,1996,30837.04594,241307.661,7.827179576,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,404.68564,-1214.05693
5404,Corn,60298.16069,Dodge, Nebraska,1996,59165.04089,495633.5094,8.37953868,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,4046.85642,8093.71285
5484,Corn,34802.96523,Dundy, Nebraska,1996,33993.59394,281802.4792,8.291663368,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,809.37128,809.37129
5564,Corn,73652.78688,Fillmore, Nebraska,1996,73086.22698,706647.531,9.66628432,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,4451.54206,4046.85642
5644,Corn,34398.27959,Franklin_NE, Nebraska,1996,33993.59394,328972.7698,9.678837936,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,4856.2277,1618.74257
5724,Corn,29946.73752,Furnas, Nebraska,1996,29501.58332,241081.5891,8.172404016,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,4856.22771,404.68564
5804,Corn,25090.50982,Gage, Nebraska,1996,24200.2014,195641.1298,8.084528704,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,8093.71284,2832.7995
5884,Corn,5665.598991,Garfield, Nebraska,1996,4937.164835,39539.7277,8.009207008,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,607.028463,1011.714106
5964,Corn,30351.42316,Gosper, Nebraska,1996,29865.80039,281101.4021,9.415212,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,2832.7995,1618.74256
6044,Corn,30756.10881,Greeley, Nebraska,1996,29258.77193,265819.9553,9.082541176,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,-2428.11386,-404.68564
6124,Corn,84174.61358,Hall, Nebraska,1996,82758.21383,798668.9697,9.653730704,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,2428.11385,4451.54207
6204,Corn,102385.4675,Hamilton_NE, Nebraska,1996,101211.8791,1037637.167,10.25002746,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,2023.4282,6070.28466
6284,Corn,29542.05188,Harlan, Nebraska,1996,28894.55485,267272.912,9.252014992,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,7689.0272,1618.74257
6364,Corn,20638.96775,Hayes, Nebraska,1996,19101.16231,144020.5243,7.538446408,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,0,2428.11385
6444,Corn,17806.16826,Hitchcock, Nebraska,1996,17199.13979,142374.5174,8.279109752,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,1618.74257,2023.42821
6524,Corn,75676.21509,Holt, Nebraska,1996,73167.16411,684047.9577,9.346167112,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,-4856.2277,5665.59899
6604,Corn,44920.10628,Howard_NE, Nebraska,1996,43908.39218,403728.9169,9.19552372,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,4451.54207,4046.85642
6684,Corn,22662.39596,Jefferson_NE, Nebraska,1996,22176.77319,199329.4046,8.988389056,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,1618.74257,3237.48513
6764,Corn,9712.455413,Johnson_NE, Nebraska,1996,9429.175463,69271.99756,7.34386536,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,2023.428207,2225.771032
6844,Corn,80532.4428,Kearney, Nebraska,1996,79804.00864,848849.3192,10.63918956,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,1618.74257,6879.65592
6924,Corn,26709.25239,Keith, Nebraska,1996,25535.66402,224248.1203,8.781254392,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,3642.17077,3642.17078
7004,Corn,4249.199243,Keya Paha, Nebraska,1996,3804.045037,32107.29526,8.44230676,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,1821.08539,526.091335
7084,Corn,47752.90578,Knox_NE, Nebraska,1996,45243.8548,332859.175,7.356418976,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,-1214.05693,2023.42821
7164,Corn,29946.73752,Lancaster, Nebraska,1996,29339.70906,234136.8624,7.977822968,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,8498.39849,404.68564
7244,Corn,78509.01459,Lincoln, Nebraska,1996,76728.39776,668669.9858,8.712209504,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,404.68564,5665.59899
7324,Corn,8498.398486,Logan_NE, Nebraska,1996,8093.712844,63594.7978,7.858563616,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,404.685642,1416.399748
7404,Corn,53823.19041,Madison_NE, Nebraska,1996,52123.51072,449542.7758,8.624334192,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,809.37129,-404.68564
7484,Corn,65559.07404,Merrick, Nebraska,1996,64668.76562,608644.0764,9.408935192,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,404.68564,4046.85643
7564,Corn,23876.45289,Morrill, Nebraska,1996,22500.52171,201452.9567,8.950728208,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,-404.68564,2832.7995
7644,Corn,29946.73752,Nemaha, Nebraska,1996,26668.78382,205982.0158,7.726750648,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,2832.7995,7284.34156
7724,Corn,23067.08161,Nuckolls, Nebraska,1996,22662.39596,219175.4725,9.672561128,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,5260.91334,2428.11386
7804,Corn,40063.87858,Otoe, Nebraska,1996,38161.85606,288437.3095,7.557276832,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,2428.11385,4856.22771
7884,Corn,9307.769771,Pawnee, Nebraska,1996,9024.489821,67999.39037,7.5321696,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,1214.056929,3439.827959
7964,Corn,48966.96271,Perkins, Nebraska,1996,48238.52855,438152.8145,9.082541176,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,7689.0272,2023.42821
8044,Corn,92673.01206,Phelps, Nebraska,1996,90811.45811,933788.864,10.2814115,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,6474.97028,4451.54206
8124,Corn,57060.67555,Pierce, Nebraska,1996,55401.46442,477585.8565,8.618057384,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,-3237.48514,2023.42821
8204,Corn,79318.38587,Platte, Nebraska,1996,77173.55197,635762.5482,8.235172096,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,5665.59899,-2023.42821
8284,Corn,61916.90326,Polk_NE, Nebraska,1996,60824.25202,573110.1402,9.421488808,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,-1214.05693,1618.74257
8364,Corn,31970.16573,Richardson, Nebraska,1996,30149.08034,248422.5767,8.241448904,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,2428.11386,8093.71284
8444,Corn,33184.22266,Saline_NE, Nebraska,1996,32739.06845,291046.0272,8.887960128,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,3237.48514,809.37128
8524,Corn,16592.11133,Sarpy, Nebraska,1996,16106.48856,127118.4719,7.889947656,2.64,22700,3114540000,8316477742,53172582,2.83,177586000,80.79,1214.05693,809.37128
